Location,CEH_Code,code,Sampling_date_yyyymmdd,Latitude,Longitude,Sample_type,Dry_matter_biomass_g,Soil_texture_upper,Soil_pH_upper,Depth_upper_soil_layer,LOI_upper_soil_layer,Upper_bulk_density,Cs137_bqm2_upper ,Cs134_bqm2_upper ,Cs137_bqkg_DM_upper ,Cs134_bqkg_DM_upper ,Ru106_bqkg_DM_upper ,Ru103_bqkg_DM_upper ,K40_bqkg_DM_upper ,Soil_texture_lower,Soil_pH_lower_soil,Depth_lower_soil,LOI_lower_soil,Lower_bulk_density,Cs137_bqkg_DM_lower,Cs134_bqkg_DM_lower,K40_bqkg_DM_lower,Cs137_bqkg_DM_veg,Cs134_bqkg_DM_veg,Ru106_bqkg_DM_veg,K40_bqkg_DM_veg,Cs137_bqkg_gut_contents,Cs134_bqkg_gut_contents,K40_bqkg_gut_contents,Fresh_weight_veg_g,Dry_weight_veg_g,Cs137_bqkg_fresh_flesh,Cs134_bqkg_fresh_flesh,K40_bqkg_fresh_flesh,Fresh_weight_flesh_g,Age_of_wildlife,Habitat,Sex,Cs137_bqkg_dry_gut_contents,Cs134_bqkg_dry_gut_contents,K40_bqkg_dry_gut_contents
United_Kingdom,N0407G1,N0407G,1/6/1986,52.51874974,-3.298319191,Grass,204,,,,,,,,,,,,,,,,,,,,,1569.7,,,,,,,,,,,,,,,,,,
United_Kingdom,N0464G1,N0464G,1/6/1986,52.79061118,-3.083956466,Grass,178,,,,,,,,,,,,,,,,,,,,,842.8,,,,,,,,,,,,,,,,,,
United_Kingdom,N0561G1,N0561G,1/6/1986,53.2806988,-4.086290404,Grass,156,,,,,,,,,,,,,,,,,,,,,4122.9,,,,,,,,,,,,,,,,,,
United_Kingdom,N0563G1,N0563G,1/6/1986,53.28968532,-3.48660522,Grass,110,,,,,,,,,,,,,,,,,,,,,1014.3,,,,,,,,,,,,,,,,,,
United_Kingdom,N0518G1,N0518G,1/6/1986,53.05219219,-3.761896899,Grass,103,,,,,,,,,,,,,,,,,,,,,8216.5,,,,,,,,,,,,,,,,,,
United_Kingdom,N0539G1,N0539G,1/6/1986,53.1869629,-3.767418356,Grass,173,,,,,,,,,,,,,,,,,,,,,3722.6,,,,,,,,,,,,,,,,,,
United_Kingdom,N0462G1,N0462G,1/6/1986,52.78571377,-3.528678418,Grass,105,,,,,,,,,,,,,,,,,,,,,10954.6,,,,,,,,,,,,,,,,,,
United_Kingdom,N0617G1,N0617G,1/6/1986,53.73921896,-2.198566559,Grass,251,,,,,,,,,,,,,,,,,,,,,1134.8,,,,,,,,,,,,,,,,,,
United_Kingdom,N0565G1,N0565G,1/6/1986,53.32985769,-3.097581455,Grass,265,,,,,,,,,,,,,,,,,,,,,283.2,,,,,,,,,,,,,,,,,,
United_Kingdom,N0436G1,N0436G,1/6/1986,52.65760636,-2.858898581,Grass,197,,,,,,,,,,,,,,,,,,,,,494.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N0543G1,N0543G,1/6/1986,53.19700976,-2.854676446,Grass,190,,,,,,,,,,,,,,,,,,,,,261.3,,,,,,,,,,,,,,,,,,
United_Kingdom,N0521G1,N0521G,1/6/1986,53.06024089,-3.090714375,Grass,117,,,,,,,,,,,,,,,,,,,,,1125.9,,,,,,,,,,,,,,,,,,
United_Kingdom,N0465G1,N0465G,1/6/1986,52.79243489,-2.861552684,Grass,180,,,,,,,,,,,,,,,,,,,,,346.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N0463G1,N0463G,1/6/1986,52.78837077,-3.306333535,Grass,137,,,,,,,,,,,,,,,,,,,,,2326.3,,,,,,,,,,,,,,,,,,
United_Kingdom,N0433G1,N0433G,1/6/1986,52.65091777,-3.52397131,Grass,246,,,,,,,,,,,,,,,,,,,,,5212,,,,,,,,,,,,,,,,,,
United_Kingdom,N0431G1,N0431G,1/6/1986,52.64438641,-3.967175887,Grass,111,,,,,,,,,,,,,,,,,,,,,2001.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N0489G1,N0489G,1/6/1986,52.90998656,-4.202275869,Grass,184,,,,,,,,,,,,,,,,,,,,,908,,,,,,,,,,,,,,,,,,
United_Kingdom,N0487G1,N0487G,1/6/1986,52.90088368,-4.647913892,Grass,511,,,,,,,,,,,,,,,,,,,,,562.2,,,,,,,,,,,,,,,,,,
United_Kingdom,N0459G1,N0459G,1/6/1986,52.82150951,-4.123587125,Grass,228,,,,,,,,,,,,,,,,,,,,,937.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N0208G1,N0208G,1/6/1986,51.58115829,-2.405486214,Grass,334,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,,,,,
United_Kingdom,N0333G1,N0333G,1/6/1986,52.11596891,-0.876899583,Grass,65,,,,,,,,,,,,,,,,,,,,,99.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N0199G1,N0199G,1/6/1986,51.55912559,-4.30950801,Grass,169,,,,,,,,,,,,,,,,,,,,,26.5,,,,,,,,,,,,,,,,,,
United_Kingdom,N0838G1,N0838G,1/6/1986,55.73388702,-4.597534486,Grass,85,,,,,,,,,,,,,,,,,,,,,3848.9,,,,,,,,,,,,,,,,,,
United_Kingdom,N0015G1,N0015G,1/6/1986,50.34095718,-4.502867543,Grass,186,,,,,,,,,,,,,,,,,,,,,31.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N0104G1,N0104G,1/6/1986,51.03770198,-3.042537631,Grass,275,,,,,,,,,,,,,,,,,,,,,28.2,,,,,,,,,,,,,,,,,,
United_Kingdom,N0057G1,N0057G,1/6/1986,50.77190149,-2.398444639,Grass,371,,,,,,,,,,,,,,,,,,,,,46.5,,,,,,,,,,,,,,,,,,
United_Kingdom,N0053G1,N0053G,1/6/1986,50.76589042,-3.249184594,Grass,134,,,,,,,,,,,,,,,,,,,,,16.9,,,,,,,,,,,,,,,,,,
United_Kingdom,N0336G1,N0336G,1/6/1986,52.10788209,-0.219995233,Grass,191,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,
United_Kingdom,N0270G1,N0270G,1/6/1986,51.85068278,-1.536832659,Grass,55,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,
United_Kingdom,N0043G1,N0043G,1/6/1986,50.66379776,-1.548601053,Grass,126,,,,,,,,,,,,,,,,,,,,,166.6,,,,,,,,,,,,,,,,,,
United_Kingdom,N0176G1,N0176G,1/6/1986,51.48654968,-3.124757139,Grass,175,,,,,,,,,,,,,,,,,,,,,62.3,,,,,,,,,,,,,,,,,,
United_Kingdom,N0666G1,N0666G,1/6/1986,54.13561804,-0.593393701,Grass,151,,,,,,,,,,,,,,,,,,,,,238.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N0068G1,N0068G,1/6/1986,50.7527042,0.153418526,Grass,146,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,
United_Kingdom,N0047G1,N0047G,1/6/1986,50.74524987,-4.524374419,Grass,130,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N0654G1,N0654G,1/6/1986,53.95963373,-0.203025231,Grass,142,,,,,,,,,,,,,,,,,,,,,435.7,,,,,,,,,,,,,,,,,,
United_Kingdom,N0022G1,N0022G,1/6/1986,50.46584539,-4.932237208,Grass,117,,,,,,,,,,,,,,,,,,,,,111.9,,,,,,,,,,,,,,,,,,
United_Kingdom,N0037G1,N0037G,1/6/1986,50.62857164,-3.457625353,Grass,110,,,,,,,,,,,,,,,,,,,,,22.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N0129G1,N0129G,1/6/1986,51.17256067,-3.045576726,Grass,126,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,,,,,,,,,,
United_Kingdom,N0188G1,N0188G,1/6/1986,51.44589112,-0.46171302,Grass,26,,,,,,,,,,,,,,,,,,,,,60.1,,,,,,,,,,,,,,,,,,
United_Kingdom,N0194G1,N0194G,1/6/1986,51.41278692,0.83147539,Grass,123,,,,,,,,,,,,,,,,,,,,,159,,,,,,,,,,,,,,,,,,
United_Kingdom,N0195G1,N0195G,1/6/1986,51.36248722,1.043877381,Grass,69,,,,,,,,,,,,,,,,,,,,,418,,,,,,,,,,,,,,,,,,
United_Kingdom,N0127G1,N0127G,1/6/1986,51.16793846,-3.474568316,Grass,75,,,,,,,,,,,,,,,,,,,,,182.8,,,,,,,,,,,,,,,,,,
United_Kingdom,N0193G1,N0193G,1/6/1986,51.43576083,0.617053131,Grass,161,,,,,,,,,,,,,,,,,,,,,140.2,,,,,,,,,,,,,,,,,,
United_Kingdom,N0121G1,N0121G,1/6/1986,51.01357919,0.593206344,Grass,222,,,,,,,,,,,,,,,,,,,,,44.2,,,,,,,,,,,,,,,,,,
United_Kingdom,N0161G1,N0161G,1/6/1986,51.30691928,-0.896757573,Grass,79,,,,,,,,,,,,,,,,,,,,,8.8,,,,,,,,,,,,,,,,,,
United_Kingdom,N0152G1,N0152G,1/6/1986,51.30914557,-2.833477777,Grass,116,,,,,,,,,,,,,,,,,,,,,30.2,,,,,,,,,,,,,,,,,,
United_Kingdom,N0155G1,N0155G,1/6/1986,51.31196207,-2.187898845,Grass,228,,,,,,,,,,,,,,,,,,,,,103.7,,,,,,,,,,,,,,,,,,
United_Kingdom,N0189G1,N0189G,1/6/1986,51.43387442,-0.246316692,Grass,79,,,,,,,,,,,,,,,,,,,,,165.3,,,,,,,,,,,,,,,,,,
United_Kingdom,N0167G1,N0167G,1/6/1986,51.28765299,0.393482433,Grass,166,,,,,,,,,,,,,,,,,,,,,125.6,,,,,,,,,,,,,,,,,,
United_Kingdom,N3000G1,N3000G,1/6/1986,56.3903313,-4.107399443,Grass,160,,,,,,,,,,,,,,,,,,,,,1740.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N0202G1,N0202G,1/6/1986,51.56948523,-3.703967889,Grass,30,,,,,,,,,,,,,,,,,,,,,147.6,,,,,,,,,,,,,,,,,,
United_Kingdom,N0203G1,N0203G,1/6/1986,51.57242799,-3.487623349,Grass,83,,,,,,,,,,,,,,,,,,,,,90.7,,,,,,,,,,,,,,,,,,
United_Kingdom,N0230G1,N0230G,1/6/1986,51.70429412,-3.709029573,Grass,41,,,,,,,,,,,,,,,,,,,,,51.6,,,,,,,,,,,,,,,,,,
United_Kingdom,N0232G1,N0232G,1/6/1986,51.70980734,-3.275022,Grass,92,,,,,,,,,,,,,,,,,,,,,136.1,,,,,,,,,,,,,,,,,,
United_Kingdom,N1060G1,N1060G,1/6/1986,57.37844152,-1.968387083,Grass,45,,,,,,,,,,,,,,,,,,,,,1129.6,,,,,,,,,,,,,,,,,,
United_Kingdom,N0941G1,N0941G,1/6/1986,56.55510246,-3.921296653,Grass,95,,,,,,,,,,,,,,,,,,,,,6337.7,,,,,,,,,,,,,,,,,,
United_Kingdom,N0945G1,N0945G,1/6/1986,56.56635634,-2.945410755,Grass,50,,,,,,,,,,,,,,,,,,,,,1031.1,,,,,,,,,,,,,,,,,,
United_Kingdom,N0995G1,N0995G,1/6/1986,56.96581894,-3.44892955,Grass,165,,,,,,,,,,,,,,,,,,,,,3426.7,,,,,,,,,,,,,,,,,,
United_Kingdom,N0958G1,N0958G,1/6/1986,56.68575301,-4.172864491,Grass,50,,,,,,,,,,,,,,,,,,,,,7530.2,,,,,,,,,,,,,,,,,,
United_Kingdom,N1102G1,N1102G,1/6/1986,57.64772911,-2.219452412,Grass,90,,,,,,,,,,,,,,,,,,,,,536,,,,,,,,,,,,,,,,,,
United_Kingdom,N1029G1,N1029G,1/6/1986,57.21975329,-4.45263889,Grass,105,,,,,,,,,,,,,,,,,,,,,15910.8,,,,,,,,,,,,,,,,,,
United_Kingdom,N1035G1,N1035G,1/6/1986,57.24001498,-2.962591238,Grass,50,,,,,,,,,,,,,,,,,,,,,920.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N1155G1,N1155G,1/6/1986,58.2965914,-4.526738136,Grass,81,,,,,,,,,,,,,,,,,,,,,6942.7,,,,,,,,,,,,,,,,,,
United_Kingdom,N1046G1,N1046G,1/6/1986,57.330942,-5.457129739,Grass,165,,,,,,,,,,,,,,,,,,,,,791.2,,,,,,,,,,,,,,,,,,
United_Kingdom,N1048G1,N1048G,1/6/1986,57.34364015,-4.959563848,Grass,307,,,,,,,,,,,,,,,,,,,,,3945.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N3004G1,N3004G,1/6/1986,53.20309491,-3.887865292,Grass,528,,,,,,,,,,,,,,,,,,,,,2799.2,,,,,,,,,,,,,,,,,,
United_Kingdom,N1080G1,N1080G,1/6/1986,57.51231177,-2.469005161,Grass,60,,,,,,,,,,,,,,,,,,,,,1079.7,,,,,,,,,,,,,,,,,,
United_Kingdom,N1072G1,N1072G,1/6/1986,57.48898574,-4.470672215,Grass,225,,,,,,,,,,,,,,,,,,,,,6125.9,,,,,,,,,,,,,,,,,,
United_Kingdom,N1075G1,N1075G,1/6/1986,57.50145258,-3.720427555,Grass,170,,,,,,,,,,,,,,,,,,,,,1405.7,,,,,,,,,,,,,,,,,,
United_Kingdom,N1082G1,N1082G,1/6/1986,57.51318019,-1.9682716,Grass,120,,,,,,,,,,,,,,,,,,,,,513,,,,,,,,,,,,,,,,,,
United_Kingdom,N1090G1,N1090G,1/6/1986,57.60658717,-5.232090178,Grass,301,,,,,,,,,,,,,,,,,,,,,2375.3,,,,,,,,,,,,,,,,,,
United_Kingdom,N1092G1,N1092G,1/6/1986,57.61842361,-4.730662016,Grass,222,,,,,,,,,,,,,,,,,,,,,5529,,,,,,,,,,,,,,,,,,
United_Kingdom,N0113G1,N0113G,1/6/1986,57.76290227,-4.23716271,Grass,222,,,,,,,,,,,,,,,,,,,,,5577.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N1118G1,N1118G,1/6/1986,57.85095717,-5.506879395,Grass,140,,,,,,,,,,,,,,,,,,,,,837.6,,,,,,,,,,,,,,,,,,
United_Kingdom,N1122G1,N1122G,1/6/1986,57.8928058,-4.498328926,Grass,105,,,,,,,,,,,,,,,,,,,,,8286,,,,,,,,,,,,,,,,,,
United_Kingdom,N1142G1,N1142G,1/6/1986,58.15671892,-4.771804925,Grass,155,,,,,,,,,,,,,,,,,,,,,4531.6,,,,,,,,,,,,,,,,,,
United_Kingdom,N1163G1,N1163G,1/6/1986,58.41999284,-5.049398654,Grass,120,,,,,,,,,,,,,,,,,,,,,1639.6,,,,,,,,,,,,,,,,,,
United_Kingdom,N1181G1,N1181G,1/6/1986,58.60465172,-3.051451684,Grass,240,,,,,,,,,,,,,,,,,,,,,3569.8,,,,,,,,,,,,,,,,,,
United_Kingdom,N1028G1,N1028G,1/6/1986,57.21465994,-4.700751284,Grass,62,,,,,,,,,,,,,,,,,,,,,11560.6,,,,,,,,,,,,,,,,,,
United_Kingdom,N1000G1,N1000G,1/6/1986,56.96507002,-2.198973452,Grass,150,,,,,,,,,,,,,,,,,,,,,878.6,,,,,,,,,,,,,,,,,,
United_Kingdom,N1052G1,N1052G,1/6/1986,57.3631329,-3.963349391,Grass,145,,,,,,,,,,,,,,,,,,,,,5149.1,,,,,,,,,,,,,,,,,,
United_Kingdom,N1039G1,N1039G,1/6/1986,57.25267609,-2.051361349,Grass,125,,,,,,,,,,,,,,,,,,,,,707.8,,,,,,,,,,,,,,,,,,
United_Kingdom,N1038G1,N1038G,1/6/1986,57.24351595,-2.217042431,Grass,130,,,,,,,,,,,,,,,,,,,,,406.9,,,,,,,,,,,,,,,,,,
United_Kingdom,N1017G1,N1017G,1/6/1986,57.10810034,-2.463884459,Grass,210,,,,,,,,,,,,,,,,,,,,,1782.2,,,,,,,,,,,,,,,,,,
United_Kingdom,N0209G1,N0209G,1/6/1986,51.58170698,-2.189010782,Grass,260,,,,,,,,,,,,,,,,,,,,,253.7,,,,,,,,,,,,,,,,,,
United_Kingdom,N0112G1,N0112G,1/6/1986,51.03153032,-1.345392266,Grass,131,,,,,,,,,,,,,,,,,,,,,49.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N0179G1,N0179G,1/6/1986,51.44629002,-2.404289786,Grass,172,,,,,,,,,,,,,,,,,,,,,186.5,,,,,,,,,,,,,,,,,,
United_Kingdom,N0991G1,N0991G,1/6/1986,56.95050562,-4.434920037,Grass,157,,,,,,,,,,,,,,,,,,,,,13250.2,,,,,,,,,,,,,,,,,,
United_Kingdom,N0974G1,N0974G,1/6/1986,56.82040937,-4.180657243,Grass,125,,,,,,,,,,,,,,,,,,,,,6922.6,,,,,,,,,,,,,,,,,,
United_Kingdom,N0956G1,N0956G,1/6/1986,56.6762525,-4.662076857,Grass,195,,,,,,,,,,,,,,,,,,,,,5152.9,,,,,,,,,,,,,,,,,,
United_Kingdom,N0955G1,N0955G,1/6/1986,56.67078251,-4.906563145,Grass,380,,,,,,,,,,,,,,,,,,,,,2502.3,,,,,,,,,,,,,,,,,,
United_Kingdom,N0944G1,N0944G,1/6/1986,56.56426085,-3.189444664,Grass,256,,,,,,,,,,,,,,,,,,,,,784.3,,,,,,,,,,,,,,,,,,
United_Kingdom,N0920G1,N0920G,1/6/1986,56.39572098,-5.128674386,Grass,30,,,,,,,,,,,,,,,,,,,,,1485.5,,,,,,,,,,,,,,,,,,
United_Kingdom,N0921G1,N0921G,1/6/1986,56.40161024,-4.886000276,Grass,350,,,,,,,,,,,,,,,,,,,,,4312.1,,,,,,,,,,,,,,,,,,
United_Kingdom,N0922G1,N0922G,1/6/1986,56.40702496,-4.643238327,Grass,295,,,,,,,,,,,,,,,,,,,,,3377.1,,,,,,,,,,,,,,,,,,
United_Kingdom,N0447G1,N0447G,1/6/1986,52.65018802,-0.419794287,Grass,238,,,,,,,,,,,,,,,,,,,,,156.9,,,,,,,,,,,,,,,,,,
United_Kingdom,N0450G1,N0450G,1/6/1986,52.63945754,0.244908463,Grass,162,,,,,,,,,,,,,,,,,,,,,100.1,,,,,,,,,,,,,,,,,,
United_Kingdom,N0451G1,N0451G,1/6/1986,52.63505286,0.466373638,Grass,373,,,,,,,,,,,,,,,,,,,,,444,,,,,,,,,,,,,,,,,,
United_Kingdom,N0438G1,N0438G,1/6/1986,52.65999166,-2.415402672,Grass,148,,,,,,,,,,,,,,,,,,,,,185,,,,,,,,,,,,,,,,,,
United_Kingdom,N0414G1,N0414G,1/6/1986,52.52561216,-1.750861292,Grass,164,,,,,,,,,,,,,,,,,,,,,39.9,,,,,,,,,,,,,,,,,,
United_Kingdom,N0475G1,N0475G,1/6/1986,52.78774214,-0.637251247,Grass,82,,,,,,,,,,,,,,,,,,,,,5.1,,,,,,,,,,,,,,,,,,
United_Kingdom,N0449G1,N0449G,1/6/1986,52.64344843,0.02338849,Grass,130,,,,,,,,,,,,,,,,,,,,,79.5,,,,,,,,,,,,,,,,,,
United_Kingdom,N0402G1,N0402G,1/6/1986,52.33765451,1.550931893,Grass,118,,,,,,,,,,,,,,,,,,,,,203.6,,,,,,,,,,,,,,,,,,
United_Kingdom,N0935G1,N0935G,1/6/1986,56.5238835,-5.383204002,Grass,80,,,,,,,,,,,,,,,,,,,,,481,,,,,,,,,,,,,,,,,,
United_Kingdom,N0317G1,N0317G,1/6/1986,52.09726292,-4.381015936,Grass,247,,,,,,,,,,,,,,,,,,,,,68.2,,,,,,,,,,,,,,,,,,
United_Kingdom,N1205G1,N1205G,1/6/1986,60.6011433,-1.41750645,Grass,200,,,,,,,,,,,,,,,,,,,,,5968.1,,,,,,,,,,,,,,,,,,
United_Kingdom,N0355G1,N0355G,1/6/1986,52.25601465,-2.19186778,Grass,70,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,
United_Kingdom,N0910G1,N0910G,1/6/1986,56.2892268,-3.665574188,Grass,73,,,,,,,,,,,,,,,,,,,,,321,,,,,,,,,,,,,,,,,,
United_Kingdom,N0351G1,N0351G,1/6/1986,52.25131294,-3.070758984,Grass,270,,,,,,,,,,,,,,,,,,,,,1236.6,,,,,,,,,,,,,,,,,,
United_Kingdom,N0443G1,N0443G,1/6/1986,52.65869358,-1.306579901,Grass,45,,,,,,,,,,,,,,,,,,,,,70.9,,,,,,,,,,,,,,,,,,
United_Kingdom,N0411G1,N0411G,1/6/1986,52.52514842,-2.414128626,Grass,200,,,,,,,,,,,,,,,,,,,,,109.2,,,,,,,,,,,,,,,,,,
United_Kingdom,N0419G1,N0419G,1/6/1986,52.51812719,-0.645608139,Grass,186,,,,,,,,,,,,,,,,,,,,,127.5,,,,,,,,,,,,,,,,,,
United_Kingdom,N0413G1,N0413G,1/6/1986,52.52587053,-1.971951518,Grass,115,,,,,,,,,,,,,,,,,,,,,170.1,,,,,,,,,,,,,,,,,,
United_Kingdom,N3001G1,N3001G,1/6/1986,60.52947471,-1.455233989,Grass,286,,,,,,,,,,,,,,,,,,,,,8341.2,,,,,,,,,,,,,,,,,,
United_Kingdom,N0929G1,N0929G,1/6/1986,56.43161542,-2.942063438,Grass,140,,,,,,,,,,,,,,,,,,,,,389.9,,,,,,,,,,,,,,,,,,
United_Kingdom,N0428G1,N0428G,1/6/1986,52.47868391,1.341329882,Grass,201,,,,,,,,,,,,,,,,,,,,,215.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N0477G1,N0477G,1/6/1986,52.7818024,-0.192618417,Grass,317,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,
United_Kingdom,N0325G1,N0325G,1/6/1986,52.11963364,-2.629435743,Grass,162,,,,,,,,,,,,,,,,,,,,,250.5,,,,,,,,,,,,,,,,,,
United_Kingdom,N0421G1,N0421G,1/6/1986,52.51224476,-0.20369935,Grass,152,,,,,,,,,,,,,,,,,,,,,124.7,,,,,,,,,,,,,,,,,,
United_Kingdom,N0457G1,N0457G,1/6/1986,52.60321339,1.690580157,Grass,190,,,,,,,,,,,,,,,,,,,,,27.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N1200G1,N1200G,1/6/1986,60.33987447,-1.241021919,Grass,283,,,,,,,,,,,,,,,,,,,,,5716.3,,,,,,,,,,,,,,,,,,
United_Kingdom,N0377G1,N0377G,1/6/1986,52.37484719,-3.955171777,Grass,264,,,,,,,,,,,,,,,,,,,,,222.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N0324G1,N0324G,1/6/1986,52.11826038,-2.848490102,Grass,101,,,,,,,,,,,,,,,,,,,,,530.8,,,,,,,,,,,,,,,,,,
United_Kingdom,N0467G1,N0467G,1/6/1986,52.7948318,-2.416686887,Grass,150,,,,,,,,,,,,,,,,,,,,,93.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N1197G1,N1197G,1/6/1986,60.20647222,-1.514717381,Grass,117,,,,,,,,,,,,,,,,,,,,,4257.8,,,,,,,,,,,,,,,,,,
United_Kingdom,N0352G1,N0352G,1/6/1986,52.25310166,-2.851061468,Grass,130,,,,,,,,,,,,,,,,,,,,,425.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N0294G1,N0294G,1/6/1986,51.98164438,-3.064314987,Grass,84,,,,,,,,,,,,,,,,,,,,,3608.6,,,,,,,,,,,,,,,,,,
United_Kingdom,N0587G1,N0587G,1/6/1986,53.46973309,-1.971338946,Grass,33,,,,,,,,,,,,,,,,,,,,,94.7,,,,,,,,,,,,,,,,,,
United_Kingdom,N0400G1,N0400G,1/6/1986,52.35006052,1.111311337,Grass,218,,,,,,,,,,,,,,,,,,,,,380.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N0912G1,N0912G,1/6/1986,56.2947971,-3.181059533,Grass,105,,,,,,,,,,,,,,,,,,,,,124.8,,,,,,,,,,,,,,,,,,
United_Kingdom,N1057G1,N1057G,1/6/1986,57.37640453,-2.716712525,Grass,50,,,,,,,,,,,,,,,,,,,,,1194.9,,,,,,,,,,,,,,,,,,
United_Kingdom,N0366G1,N0366G,1/6/1986,52.23521438,0.224450894,Grass,187,,,,,,,,,,,,,,,,,,,,,413.7,,,,,,,,,,,,,,,,,,
United_Kingdom,N0604G1,N0604G,1/6/1986,53.60359167,-1.517888193,Grass,74,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,,
United_Kingdom,N0893G1,N0893G,1/6/1986,56.1426717,-4.383576232,Grass,43,,,,,,,,,,,,,,,,,,,,,4586.5,,,,,,,,,,,,,,,,,,
United_Kingdom,N0532G1,N0532G,1/6/1986,53.05734382,-0.628760106,Grass,145,,,,,,,,,,,,,,,,,,,,,250.5,,,,,,,,,,,,,,,,,,
United_Kingdom,N0369G1,N0369G,1/6/1986,52.22096817,0.882625136,Grass,147,,,,,,,,,,,,,,,,,,,,,450.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N0589G1,N0589G,1/6/1986,53.46877117,-1.519416448,Grass,73,,,,,,,,,,,,,,,,,,,,,40.6,,,,,,,,,,,,,,,,,,
United_Kingdom,N0502G1,N0502G,1/6/1986,52.92835807,-1.302279976,Grass,114,,,,,,,,,,,,,,,,,,,,,151.2,,,,,,,,,,,,,,,,,,
United_Kingdom,N0662G1,N0662G,1/6/1986,54.14284284,-1.511649444,Grass,104,,,,,,,,,,,,,,,,,,,,,115.6,,,,,,,,,,,,,,,,,,
United_Kingdom,N0546G1,N0546G,1/6/1986,53.19991507,-2.196062041,Grass,165,,,,,,,,,,,,,,,,,,,,,315.4,,,,,,,,,,,,,,,,,,
United_Kingdom,N0393G1,N0393G,1/6/1986,52.39856634,-0.428798695,Grass,275,,,,,,,,,,,,,,,,,,,,,80.1,,,,,,,,,,,,,,,,,,
United_Kingdom,N0682G1,N0682G,1/6/1986,54.24991965,-0.389971223,Grass,79,,,,,,,,,,,,,,,,,,,,,192.3,,,,,,,,,,,,,,,,,,
United_Kingdom,N1012G1,N1012G,1/6/1986,57.09740743,-3.701661371,Grass,16,,,,,,,,,,,,,,,,,,,,,361.7,,,,,,,,,,,,,,,,,,
United_Kingdom,N0600G1,N0600G,1/6/1986,53.60380751,-2.424611923,Grass,40,,,,,,,,,,,,,,,,,,,,,276.9,,,,,,,,,,,,,,,,,,
United_Kingdom,N0602G1,N0602G,1/6/1986,53.60455831,-1.971248587,Grass,19,,,,,,,,,,,,,,,,,,,,,459,,,,,,,,,,,,,,,,,,
United_Kingdom,N0610G1,N0610G,1/6/1986,53.59039139,-0.158292429,Grass,262,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,,,,,,,,,,,
United_Kingdom,N0634G1,N0634G,1/6/1986,53.87392829,-1.742926581,Grass,61,,,,,,,,,,,,,,,,,,,,,753.3,,,,,,,,,,,,,,,,,,
United_Kingdom,N0637G1,N0637G,1/6/1986,53.87051312,-1.05857367,Grass,167,,,,,,,,,,,,,,,,,,,,,199.9,,,,,,,,,,,,,,,,,,
United_Kingdom,N0212G1,N0212G,1/6/1986,51.58095761,-1.53957827,Grass,302,,,,,,,,,,,,,,,,,,,,,122.3,,,,,,,,,,,,,,,,,,
United_Kingdom,N0286G1,N0286G,1/6/1986,51.95291227,-4.809990171,Grass,82,,,,,,,,,,,,,,,,,,,,,212.7,,,,,,,,,,,,,,,,,,
United_Kingdom,N0310G1,N0310G,1/6/1986,51.9614008,0.429214052,Grass,145,,,,,,,,,,,,,,,,,,,,,435.6,,,,,,,,,,,,,,,,,,
United_Kingdom,N0364G1,N0364G,1/6/1986,52.24267314,-0.214606067,Grass,215,,,,,,,,,,,,,,,,,,,,,92.3,,,,,,,,,,,,,,,,,,
United_Kingdom,N0575G1,N0575G,1/6/1986,53.32932347,-0.845293693,Grass,228,,,,,,,,,,,,,,,,,,,,,204.3,,,,,,,,,,,,,,,,,,
United_Kingdom,N0507G1,N0507G,1/6/1986,52.91657597,-0.187011457,Grass,356,,,,,,,,,,,,,,,,,,,,,45.2,,,,,,,,,,,,,,,,,,
